"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","log_room_land_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","may_have_water","Price","log_price","price_label","price_label_high","kmeans_cluster"
"Caulfield South","303 Bambra Rd",3,9.3,-37.8965,145.0269,"Gary","8/10/2016",3162,3,2,1930,"Glen Eira",1,358,-0.0124421622981458,-0.244750439536364,-1.09470937761209,0.30196994832587,0.348940375564659,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1160500,6.06464514479194,TRUE,FALSE,4
"Fitzroy North","111 Best St",3,3.5,-37.7813,144.9834,"Nelson","16/04/2016",3068,3,2,1890,"Yarra",1,104,-1.35238249586399,-1.91900993611855,0.355356229971949,-0.116679007123686,2.00293821721877,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1275000,6.10551018476997,TRUE,FALSE,3
"Fairfield","44 Separation St",4,5.7,-37.77167,145.02015,"McGrath","16/09/2017",3078,4,1,1915,"",1,368,-0.765100921193039,-0.207436146257501,0.476572651855942,0.23700717937673,0.697005513537133,"Grandes","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",1255000,6.09864372581706,TRUE,FALSE,1
"Maidstone","47 Radio St",4,9.2,-37.7798,144.8659,"Sweeney","18/06/2016",3012,3,2,NA,"Maribyrnong",1,270,-0.0311300520107935,-0.626848154343653,0.3742372925707,-1.2475123925326,1.11134185599446,"Grandes","Desconocido","Pocas_plazas","Western_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",690000,5.83884909073726,FALSE,FALSE,3
"Pascoe Vale","232 Boundary Rd",4,9.9,-37.7166,144.9393,"Harcourts","10/12/2016",3044,4,2,NA,"Moreland",2,770,0.0976352496842751,0.792544749461114,1.1697593967314,-0.541102430923912,-0.290873752843211,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",990000,5.99563519459755,TRUE,FALSE,5
"Bentleigh East","18 Mervin St",2,13.9,-37.9305,145.0547,"hockingstuart","3/09/2016",3165,2,1,NA,"Glen Eira",2,768,0.759037964280941,0.789022190440806,-1.52268012985042,0.569520315256565,-1.21484702828486,"Pequeñas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1410000,6.14921911265538,TRUE,TRUE,2
"South Morang","14 The Avenue",3,20.5,-37.6366,145.07226,"The","9/09/2017",3752,3,2,2005,"",2,362,1.66776979104334,-0.22970113826402,2.17674940199806,0.738519755663269,0.334073198837471,"Medianas","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",540000,5.73239375982297,FALSE,FALSE,5
"Princes Hill","76 Arnold St",3,3.7,-37.7832,144.9655,"Collins","27/11/2016",3054,3,1,NA,"Yarra",2,341,-1.29246547826579,-0.310643816796575,0.331440217346876,-0.288950646262583,0.414036320363046,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1700000,6.23044892137827,TRUE,TRUE,1
"Altona","24 Wren St",4,13.8,-37.8658,144.8155,"hockingstuart","11/02/2017",3018,4,1,1950,"Hobsons Bay",2,745,0.74376563203617,0.747840256443356,-0.708276963090965,-1.73256773401897,-0.24671026736527,"Grandes","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","TRUE",845000,5.92685670894969,FALSE,FALSE,2
"Burwood","2/32 McIntyre St",3,11.7,-37.8516,145.1056,"Ray","3/12/2016",3125,3,2,2000,"Whitehorse",2,265,0.409214226821183,-0.652165212576303,-0.529536237156098,1.059387713702,0.751424671841117,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1022500,6.00966331667938,TRUE,FALSE,3
"Bentleigh","8/12 Brentwood St",2,11.4,-37.9336,145.04509,"Gary","27/05/2017",3204,2,1,1970,"Glen Eira",1,672,0.359041354788533,0.608164177031422,-1.56170099255446,0.477032580500887,-1.0361777333305,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",420000,5.6232492903979,FALSE,FALSE,2
"Prahran","2/36 Clarke St",1,4.5,-37.8493,145.0006,"Sotheby's","8/10/2016",3181,2,1,1970,"Stonnington",1,443,-1.06763966916345,0.0437915183940703,-0.500585274504704,0.0488557522723973,-1.40608823884206,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",482500,5.68349731767981,FALSE,FALSE,2
"Surrey Hills","5/26 Florence Rd",2,11.2,-37.8291,145.1015,"Jellis","16/04/2016",3127,2,1,NA,"Whitehorse",1,174,0.325225173108187,-1.22193654281171,-0.246320298174833,1.01992884663645,0.771775362834954,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",550000,5.74036268949424,FALSE,FALSE,2
"Bundoora","74 Arthur St",3,12.1,-37.69852,145.04836,"Barry","24/06/2017",3083,3,2,NA,"Whittlesea",2,534,0.475121203369544,0.29683307673439,1.39733913792164,0.508503433014117,-0.186088972523797,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",796000,5.90091306773767,FALSE,FALSE,5
"Armadale","2/377 Dandenong Rd",2,6.3,-37.8604,145.0147,"Jellis","25/02/2017",3143,2,1,1953,"Stonnington",1,1194,-0.625836232645037,1.38669468427662,-0.640305137735443,0.18455575852162,-1.8052865729543,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",872000,5.94051648493257,FALSE,FALSE,2
"Essendon North","3/26 Renown St",2,8.2,-37.73746,144.90079,"Nelson","17/06/2017",3041,2,1,2009,"Moonee Valley",1,173,-0.223904489800183,-1.22974303808194,0.907186752858128,-0.911727057920576,0.779487384988146,"Pequeñas","Moderna","Pocas_plazas","Western_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",685000,5.83569057149243,FALSE,FALSE,1
"Brighton East","16 Alford St",4,10.7,-37.9117,145.0093,"Buxton","7/05/2016",3187,4,2,NA,"Bayside",2,687,0.239339486832433,0.638064357730245,-1.28603747861276,0.132585543362309,-0.138262861268557,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares","TRUE",2e+06,6.30102999566398,TRUE,TRUE,4
"Elwood","8/44 Southey St",1,7.7,-37.8761,144.9871,"Chisholm","3/09/2016",3184,1,1,1930,"Port Phillip",1,374,-0.324706614433311,-0.185531250810676,-0.837926926269061,-0.0810697856256088,-1.17954070180787,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",520000,5.7160033436348,FALSE,FALSE,2
"Caulfield","2/218 Kambrook Rd",2,8.7,-37.88776,145.03364,"McGrath","3/06/2017",3162,2,2,2010,"Glen Eira",1,593,-0.126131538114142,0.438774675664971,-0.984695719536668,0.366836476135522,-0.868838160085788,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","VB","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",650000,5.81291335664286,FALSE,FALSE,4
"Northcote","13 Thomson St",3,5.3,-37.77986,145.00772,"Jellis","9/09/2017",3070,3,1,1950,"",1,272,-0.862058108666718,-0.616852365949913,0.373482050066778,0.117379443371372,0.716539176359716,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1341500,6.12759067700796,TRUE,TRUE,1
"Wollert","20 Vanin St",4,25.5,-37.6161,145.03937,"Harcourts","1/07/2017",3750,4,2,NA,"Whittlesea",2,415,2.26121396997113,-0.0446404637965089,2.43479059084763,0.421982648887812,0.536179961721085,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",525000,5.72015930340596,FALSE,FALSE,5
"Mount Waverley","34 Park La",3,14.2,-37.88061,145.12449,"Stockdale","23/09/2017",3149,3,1,1955,"",1,718,0.804528266603408,0.697842199712663,-0.894695987815922,1.24118722561956,-0.582245139022275,"Medianas","Antigua","Pocas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1586000,6.20030318298159,TRUE,TRUE,2
"Elwood","9/2 Alfriston St",1,7.7,-37.8749,144.9903,"hockingstuart","18/03/2017",3184,1,1,1970,"Port Phillip",1,1547,-0.324706614433311,1.73750187714504,-0.822822076190006,-0.050272621086879,-3.07930155104369,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",369000,5.56702636615906,FALSE,FALSE,2
"Malvern East","375 Waverley Rd",4,11.2,-37.8779,145.0651,"Thomson","3/09/2016",3145,3,2,NA,"Stonnington",4,727,0.325225173108187,0.714714125314517,-0.860584201387508,0.66961110000771,-0.213985024055437,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1675000,6.22401481137286,TRUE,TRUE,3
"Heidelberg Heights","50 Swanston St",3,10.5,-37.7379,145.0514,"Coventry","28/05/2016",3081,3,1,NA,"Banyule",4,552,0.204424535798142,0.341735194787861,0.901648307829102,0.537760739325965,-0.23044769140683,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",662500,5.82118588260885,FALSE,FALSE,1
"Balwyn North","13 Riverview Rd",4,9.2,-37.7906,145.0788,"RW","3/12/2016",3104,4,2,1950,"Boroondara",2,750,-0.0311300520107935,0.756899977044592,0.238293641859746,0.801461460689456,-0.255660348491297,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2205000,6.34340859380386,TRUE,TRUE,3
"Elwood","3/28 Avoca Av",2,7.2,-37.87307,144.98635,"Chisholm","29/07/2017",3184,2,1,1930,"Port Phillip",1,837,-0.428838220665716,0.905549091200274,-0.799787179819553,-0.0882878710644933,-1.32996373674269,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",930000,5.96848294855393,TRUE,FALSE,2
"Reservoir","34 Drysdale St",2,11.2,-37.7293,145.0224,"Barry","10/12/2016",3073,2,1,NA,"Darebin",1,608,0.325225173108187,0.472608820841479,1.00989973339529,0.25866143569311,-0.902262849156027,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",635000,5.80277372529198,FALSE,FALSE,1
"North Melbourne","363 Dryburgh St",4,1.8,-37.79722,144.94424,"Jellis","27/05/2017",3051,4,2,NA,"Melbourne",0,149,-1.95392933528521,-1.43201975869979,0.154965218923863,-0.493559308167638,1.90676938588744,"Grandes","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1746000,6.24204423936955,TRUE,TRUE,3
"South Yarra","10/20 Chambers St",3,2.7,-37.84014,144.99441,"Jellis","27/05/2017",3141,3,3,1996,"Stonnington",1,913,-1.6111729288696,1.02326446141058,-0.38528491890183,-0.0107175128818357,-0.903729185893935,"Medianas","Moderna","Pocas_plazas","Southern_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1430000,6.15533603746506,TRUE,TRUE,3
"Bayswater","1/20 Kumala Rd",2,23.2,-37.845,145.25624,"Ray","8/07/2017",3153,2,1,1975,"Knox",1,158,1.99622421551026,-1.35258456327143,-0.446459561721611,2.50916423436591,0.900842299171811,"Pequeñas","Moderna","Pocas_plazas","Eastern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",520000,5.7160033436348,FALSE,FALSE,2
"Moorabbin","77 Chapel Rd",3,14.6,-37.9392,145.0481,"hockingstuart","28/05/2016",3189,3,1,NA,"Kingston",1,653,0.864440948515114,0.569317679692459,-1.63219029292314,0.506001163395366,-0.455276004818763,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",920000,5.96378782734556,TRUE,FALSE,2
"South Melbourne","1009/148 Wells St",2,2.1,-37.8308,144.9694,"MICM","18/03/2017",3205,2,1,2001,"Port Phillip",1,115,-1.83173377402225,-1.78283456472902,-0.267718835786834,-0.251416601980766,1.32588547511631,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",561000,5.74896286125616,FALSE,FALSE,2
"Glen Iris","6/219 Burke Rd",1,9.2,-37.8588,145.0512,"Jellis","18/03/2017",3146,1,1,NA,"Boroondara",0,278,-0.0311300520107935,-0.587300142396191,-0.620165337630156,0.535835916542226,-0.782633961315876,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",328000,5.51587384371168,FALSE,FALSE,2
"West Melbourne","34 Miller St",3,3.1,-37.80557,144.94649,"Cayzer","3/09/2017",3003,3,1,NA,"",1,219,-1.47759054238815,-0.910396957456185,0.0498606371241521,-0.471905051851258,1.00653133215859,"Medianas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1460000,6.16435285578444,TRUE,TRUE,1
"Airport West","23 Hart St",2,13.5,-37.7294,144.888,"Nelson","4/03/2017",3042,2,1,1950,"Moonee Valley",1,272,0.697613578734267,-0.616852365949913,1.00864099588875,-1.03481947493655,0.174013830293845,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",603000,5.78031731214015,FALSE,FALSE,1
"Yarraville","31 Frederick St",4,7,-37.8197,144.8957,"Village","7/05/2016",3013,4,2,1915,"Maribyrnong",1,319,-0.471500213042954,-0.400972160314173,-0.127998972556005,-0.960713797765065,0.888199381743072,"Grandes","Antigua","Pocas_plazas","Western_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1320000,6.12057393120585,TRUE,FALSE,3
"Burwood","1/10 Gillard St",2,11.7,-37.8512,145.1145,"Noel","13/05/2017",3125,2,1,NA,"Whitehorse",1,271,0.409214226821183,-0.621841038918851,-0.524501287129776,1.14504232757538,0.178942131038254,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",870000,5.93951925261862,FALSE,FALSE,2
"Toorak","3/716 Orrong Rd",3,4.1,-37.8404,145.01425,"Scott","12/08/2017",3142,3,2,1930,"Stonnington",2,1816,-1.17730588096624,1.95464125222177,-0.388557636418823,0.180224907258344,-1.82383458467662,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1860000,6.26951294421792,TRUE,TRUE,3
"Burnley","2/50 Gibdon St",3,2.4,-37.82982,145.01038,"hockingstuart","17/06/2017",3121,3,2,2010,"Yarra",2,1212,-1.71799691877616,1.40696074586723,-0.255383208222248,0.142979586394171,-1.28278203142806,"Medianas","Moderna","Muchas_plazas","Northern_Metropolitan","h","VB","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1100000,6.04139268515823,TRUE,FALSE,3
"Kew","35 Thornton St",4,5.4,-37.80719,145.02248,"Jellis","27/05/2017",3101,4,3,NA,"Boroondara",1,638,-0.837485153211891,0.537842448089494,0.0294690895173794,0.259431364806551,-0.0392538232008916,"Grandes","Desconocido","Pocas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2425000,6.38471174293828,TRUE,TRUE,3
"Frankston North","7 Huon Ct",3,36.9,-38.12023,145.15188,"Barry","26/08/2017",3200,3,1,1975,"",1,657,3.4261232569107,0.577588991992842,-3.91088280109098,1.50479170584438,-0.463447218851241,"Medianas","Moderna","Pocas_plazas","Eastern_Victoria","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",493000,5.69284691927723,FALSE,FALSE,4
"Templestowe","19 Athenry Tce",3,15.5,-37.75091,145.16761,"Barry","8/07/2017",3106,3,2,NA,"Manningham",2,926,0.996312875503439,1.04241377586258,0.737886558222681,1.65617901778034,-0.922646758013085,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1280000,6.10720996964787,TRUE,FALSE,5
"Brunswick","143 Gold St",2,5.2,-37.7742,144.9541,"Nelson","7/05/2016",3056,2,1,1910,"Moreland",1,181,-0.886863998754114,-1.16851574666769,0.444726592939382,-0.398665544931876,0.719001057715563,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",860000,5.93449845124357,FALSE,FALSE,1
"Kooyong","707 Toorak Rd",4,5.9,-37.84391,145.03376,"Jellis","26/08/2017",3144,4,2,1930,"",3,620,-0.717898782039466,0.499080474803672,-0.43273932289988,0.36799136980582,-0.0009609419098605,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",3080000,6.48855071650044,TRUE,TRUE,3
"Reservoir","31 Powell St",3,11.2,-37.7266,145.0004,"Harcourts","4/03/2017",3073,3,2,1930,"Darebin",4,466,0.325225173108187,0.11234681797326,1.04388564607309,0.0469309294889318,-0.00383534073693106,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1005000,6.00216606175651,TRUE,FALSE,5
"Balwyn","5/14 Parring Rd",2,9.7,-37.8124,145.0916,"Noel","3/12/2016",3103,2,1,1977,"Boroondara",1,122,0.0613230838459341,-1.70280316672478,-0.0361111345754112,0.924650118844649,1.24682260592919,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",806000,5.90633504180509,FALSE,FALSE,2
"Brighton","33 Burrows St",3,11.2,-37.9175,144.9949,"Buxton","19/11/2016",3186,3,1,1930,"Bayside",1,375,0.325225173108187,-0.181914631359075,-1.35904425399452,-0.00600169706224957,0.286864997574575,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",1410000,6.14921911265538,TRUE,TRUE,2
"Balwyn","152 Balwyn Rd",3,7.9,-37.80648,145.08274,"Ray","17/06/2017",3103,3,2,1938,"Boroondara",2,752,-0.284004107367686,0.760506965008223,0.0384061258142748,0.839380469527856,-0.644151544067732,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",2380000,6.37657695705651,TRUE,TRUE,3
"Epping","376 Dalton Rd",3,19.6,-37.65843,145.03091,"Barry","23/09/2017",3076,3,1,1990,"",2,534,1.55352347244434,0.29683307673439,1.9019670043109,0.340562645138497,-0.186088972523797,"Medianas","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",625000,5.79588001734407,FALSE,FALSE,1
"Altona","29 Seves St",3,11,-37.86677,144.83722,"Barlow","24/06/2017",3018,3,1,NA,"Hobsons Bay",1,798,0.291105689070008,0.840922148477456,-0.720486716904853,-1.52353197971169,-0.723593554201673,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",1280000,6.10720996964787,TRUE,FALSE,2
"Hampton","8/121 Thomas St",2,13.7,-37.939,145.0137,"Buxton","3/12/2016",3188,2,1,1965,"Bayside",1,355,0.728437864281828,-0.25614817731504,-1.62967281790998,0.174931644603199,-0.182325166555555,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",802000,5.90417436828416,FALSE,FALSE,2
"Strathmore","45 Loeman St",4,9.7,-37.7345,144.9196,"Brad","18/03/2017",3041,4,2,1977,"Moonee Valley",2,689,0.0613230838459341,0.64200163718855,0.944445383053015,-0.730697475115913,-0.142152492319967,"Grandes","Moderna","Muchas_plazas","Western_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1280000,6.10720996964787,TRUE,FALSE,5
"Northcote","38 Whalley St",4,5.3,-37.76969,145.00718,"McGrath","27/05/2017",3070,4,3,NA,"Darebin",4,423,-0.862058108666718,-0.0187795697083857,0.501495654486333,0.112182421855441,0.510632032566543,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1650000,6.21748394421391,TRUE,TRUE,5
